trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
2481	519	0	0	4	1	1	1	0.5	1	2012	5	4	5	8.5	30	1	1	2	3696	0.940555556	0.306388889	0.161944444	0.133333333	0.0	0.083333333	1	0.317777778	2.9	0.8	0.0	0.674825
2486	520	0	0	3	3	6	5	0.0	1	2012	5	4	5	14.5	52	1	1	0	12859	2.875833333	0.81	0.108055556	0.0	0.716666667	0.166666667	1	0.6477777779999999	0.0	1.85	0.0	0.305746
2496	522	1	0	3	3	2	1	1.0	1	2012	5	4	5	10.5	36	0	1	1	1537	0.398611111	0.14	0.091388889	0.0	0.185833333	0.0	0	0.160277778	1.5	0.41	0.0	0.207972
2503	523	0	2	3	3	6	1	1.0	1	2012	5	4	5	15.5	23	1	0	0	1866	0.528611111	0.183333333	0.1275	0.0	0.133888889	0.0	0	0.156944444	1.5	0.41	0.0	0.1539819999999999
2555	534	0	2	4	5	2	1	1.0	1	2012	5	6	7	15.8	37	0	1	1	7411	1.703888889	0.470277778	0.095277778	0.066666667	0.277777778	0.2666666669999999	2	0.3702777779999999	4.5	1.08	0.0	0.454614
2561	534	1	2	4	5	2	1	1.0	1	2012	5	6	7	15.75	33	1	1	1	7411	1.703888889	0.470277778	0.095277778	0.066666667	0.311111111	0.2	2	0.371111111	4.5	1.08	0.0	0.4648199999999999
2570	536	0	1	1	5	2	1	0.5	1	2012	5	6	7	16.25	36	1	1	1	537	0.151944444	0.044166667	0.112222222	0.0	0.0427777779999999	0.0	0	0.070277778	0.75	0.14	0.0	0.0
2571	536	1	0	4	1	2	1	1.0	1	2012	5	6	7	17.0	35	0	1	1	10644	2.741944444	0.879722222	0.066388889	0.4	0.230555556	0.2666666669999999	2	0.385555556	4.3	1.6	0.0	0.403458
2643	561	1	2	3	3	6	1	1.0	1	2012	5	7	1	15.25	52	1	0	0	4510	1.026666667	0.292222222	0.0358333329999999	0.0	0.351666667	0.0	0	0.2463888889999999	1.5	0.64	0.0	0.344983
2663	565	0	2	4	3	1	5	0.0	1	2012	5	8	2	18.66666667	67	1	1	2	1101	0.2325	0.071388889	0.140555556	0.0	0.05	0.0	0	0.108611111	0.0	0.24	0.0	0.199488
2683	569	2	0	4	1	1	1	1.0	1	2012	5	8	2	5.5	52	0	1	1	20606	4.74	1.476666667	0.323333333	0.75	0.0	0.133333333	1	0.756388889	5.5	3.39	0.0	0.238707
2706	575	2	0	3	4	1	1	1.0	1	2012	5	8	2	8.0	23	0	0	1	8597	2.081666667	0.8905555559999999	0.288333333	0.25	0.0	0.1	1	0.594166667	2.9	1.55	0.0	0.741
2708	576	0	2	4	1	1	1	1.0	1	2012	5	8	2	6.516666667000001	35	1	1	1	2112	0.5030555560000001	0.18	0.081111111	0.0	0.1166666669999999	0.0	0	0.1375	1.5	0.39	0.0	0.151515
2718	578	0	1	3	1	6	1	1.0	1	2012	5	8	2	8.5	45	1	0	0	2922	0.7461111109999999	0.205	0.237777778	0.0	0.133333333	0.0	0	0.157777778	1.5	0.45	0.0	0.440141
2720	578	0	3	3	4	6	1	1.0	1	2012	5	8	2	14.25	45	1	0	0	1903	0.497222222	0.185833333	0.149166667	0.0	0.177777778	0.0	0	0.1566666669999999	1.5	0.39	0.0	0.260638
2732	580	3	0	3	2	1	5	0.0	1	2012	5	8	2	8.0	17	1	0	1	3343	0.796388889	0.266111111	0.349722222	0.1166666669999999	0.0	0.0	0	0.299166667	0.0	0.77	0.0	0.330548
2755	583	0	2	3	5	6	1	1.0	1	2012	5	8	2	13.5	48	1	0	0	4810	1.1375	0.345277778	0.170555556	0.0	0.3833333329999999	0.0	0	0.389444444	1.5	0.94	10.5	0.5763199999999999
2767	585	0	0	4	3	2	1	1.0	1	2012	5	8	2	6.5	36	1	1	1	5114	1.239444444	0.373888889	0.361388889	0.15	0.0	0.0	0	0.314722222	1.7	0.79	0.0	0.39188
2784	586	2	1	1	5	1	3	0.0	1	2012	5	9	3	8.25	12	1	0	2	1059	0.247777778	0.084444444	0.045555556	0.0	0.066666667	0.0	0	0.054722222	0.0	0.18	0.0	0.177665
2826	593	1	0	3	1	6	1	1.0	1	2012	5	9	3	7.5	31	1	1	0	3222	0.796388889	0.259166667	0.1186111109999999	0.0	0.35	0.0	0	0.227222222	1.5	0.57	0.0	0.454768
2834	595	2	3	3	1	1	1	1.0	1	2012	5	9	3	17.25	25	0	1	1	2588	0.630277778	0.1744444439999999	0.012777778	0.0	0.322222222	0.0	0	0.184722222	1.5	0.51	0.0	0.264662
2869	600	0	4	4	1	1	1	1.0	1	2012	5	9	3	8.666666667000001	38	1	1	2	8568	2.0125	0.583333333	0.2872222219999999	0.316666667	0.0	0.0	0	0.662222222	2.9	1.56	10.5	0.753775
2887	602	0	1	3	1	1	1	1.0	1	2012	5	9	3	17.5	50	1	1	2	9229	2.165277778	0.6183333329999999	0.377222222	0.1	0.083333333	0.083333333	1	0.687777778	7.0	1.84	0.0	0.4680939999999999
2897	606	0	0	1	3	6	1	1.0	1	2012	5	9	3	15.0	24	0	1	0	1345	0.3263888889999999	0.0897222219999999	0.1863888889999999	0.0	0.106388889	0.0	0	0.112222222	1.5	0.24	0.0	0.24505
2923	611	0	1	4	1	1	1	1.0	1	2012	5	9	3	18.0	61	0	1	2	8843	2.095	0.6791666670000001	0.272777778	0.25	0.05	0.133333333	1	0.655555556	4.3	1.69	10.5	0.632203
2948	616	1	0	3	1	6	1	1.0	1	2012	5	10	4	7.25	25	0	1	0	11285	2.7275	0.849722222	0.258055556	0.6	0.0	0.066666667	1	0.857222222	3.5	2.03	10.5	0.686325
2961	619	3	0	3	1	6	1	1.0	1	2012	5	10	4	16.0	30	1	0	0	3187	0.7061111109999999	0.1825	0.129444444	0.033333333	0.1	0.1	1	0.143333333	3.2	0.43	0.0	0.45155
2976	624	0	0	3	3	2	5	0.0	1	2012	5	10	4	12.83333333	67	1	1	1	12327	2.841944444	0.969166667	0.175833333	0.416666667	0.0	0.1	1	0.857222222	0.0	2.12	10.5	0.5858720000000001
2984	624	2	3	3	3	2	1	1.0	1	2012	5	10	4	21.66666667	30	1	1	1	5252	1.2175	0.411666667	0.298333333	0.2	0.0	0.066666667	1	0.2869444439999999	1.5	1.06	0.0	0.208132
3020	631	0	1	4	5	1	5	0.0	1	2012	5	11	5	8.6	44	1	1	1	3768	0.981944444	0.2625	0.2397222219999999	0.0	0.254166667	0.0	0	0.196944444	0.0	0.62	0.0	0.269394
3026	631	0	7	4	5	1	5	0.0	1	2012	5	11	5	15.33333333	44	1	1	1	3768	0.981944444	0.2625	0.2397222219999999	0.0	0.2375	0.0	0	0.215833333	0.0	0.64	0.0	0.341055
3036	631	1	4	4	1	1	5	0.0	1	2012	5	11	5	0.5	46	0	1	1	1916	0.630277778	0.18	0.406666667	0.0	0.05	0.0	0	0.115833333	0.0	0.4	0.0	0.0575539999999999
3056	632	1	3	1	2	1	1	1.0	1	2012	5	11	5	11.75	40	1	1	2	821	0.225277778	0.053055556	0.144166667	0.0	0.088888889	0.0	0	0.093611111	1.5	0.25	0.0	0.237389
3078	638	1	0	3	1	6	1	1.0	1	2012	5	11	5	8.5	25	1	0	0	9045	2.178888889	0.7575	0.136944444	0.35	0.0	0.0	0	0.7788888890000001	3.3	1.7	10.5	0.786733
3081	639	0	1	4	1	6	1	1.0	1	2012	5	11	5	18.5	32	1	0	1	4861	1.179722222	0.395	0.1866666669999999	0.2	0.055555556	0.083333333	1	0.351111111	4.0	0.87	0.0	0.416139
3153	654	3	1	3	3	6	3	0.0	1	2012	5	12	6	13.83333333	15	1	0	0	937	0.252222222	0.113333333	0.1266666669999999	0.0	0.0611111109999999	0.0	0	0.129722222	0.0	0.27	0.0	0.503212
3160	657	0	3	1	3	1	1	1.0	1	2012	5	12	6	15.83333333	48	0	1	2	869	0.251111111	0.081111111	0.0433333329999999	0.0	0.0625	0.0	0	0.078055556	1.5	0.22	0.0	0.0533808
3183	663	0	1	4	3	1	1	1.0	1	2012	5	13	7	12.5	58	0	1	2	2053	0.5744444439999999	0.196111111	0.2325	0.0	0.1	0.0	0	0.151666667	1.5	0.45	0.0	0.1428569999999999
3193	666	2	0	3	3	6	5	0.0	1	2012	5	13	7	12.5	27	0	0	0	1662	0.417222222	0.1775	0.141944444	0.0	0.081111111	0.0	0	0.1125	0.0	0.28	0.0	0.0444444
3230	672	1	1	4	5	1	1	1.0	1	2012	5	13	7	14.66666667	40	1	1	2	1425	0.484166667	0.208055556	0.236111111	0.0	0.125833333	0.0	0	0.136666667	1.5	0.38	0.0	0.306911
3256	677	0	0	4	3	1	5	0.0	1	2012	5	14	1	12.0	85	0	1	2	1382	0.355555556	0.148055556	0.091111111	0.0	0.109166667	0.0	0	0.1411111109999999	0.0	0.41	0.0	0.297244
3268	679	1	1	1	1	1	1	1.0	1	2012	5	14	1	10.5	52	1	0	1	642	0.173611111	0.065833333	0.139166667	0.0	0.021666667	0.0	0	0.05	1.5	0.13	0.0	0.177778
3273	680	1	1	3	1	3	1	1.0	1	2012	5	14	1	16.0	33	1	0	1	3151	0.964166667	0.296111111	0.241111111	0.0	0.3825	0.0	0	0.2469444439999999	1.5	0.73	0.0	0.650169
3304	685	1	2	3	1	6	1	1.0	1	2012	5	14	1	18.0	42	0	0	0	10882	2.462777778	0.828333333	0.2372222219999999	0.566666667	0.0	0.0	0	0.7544444440000001	2.9	1.99	0.0	0.688144
3317	688	0	1	3	1	2	1	1.0	1	2012	5	15	2	20.5	28	1	1	2	10320	2.5225	0.831666667	0.057222222	0.283333333	0.145	0.2	2	0.5975	5.8	1.59	0.0	0.374245
3321	689	0	1	3	3	6	5	0.0	1	2012	5	15	2	11.75	69	0	0	0	2037	0.502222222	0.2044444439999999	0.168888889	0.0	0.136111111	0.0	0	0.146111111	0.0	0.4	0.0	0.0893536
3327	690	0	6	4	4	6	1	1.0	1	2012	5	15	2	18.41666667	32	0	1	1	758	0.201111111	0.0675	0.092777778	0.0	0.046666667	0.0	0	0.064722222	1.5	0.15	0.0	0.407725
3396	704	0	4	1	5	6	5	0.0	1	2012	5	15	2	21.0	31	0	1	0	587	0.140833333	0.0525	0.0922222219999999	0.016666667	0.0	0.0	0	0.086388889	0.0	0.16	0.0	0.533762
3397	704	0	5	3	3	6	5	0.0	1	2012	5	15	2	1.0	31	0	1	0	3053	0.7475	0.242777778	0.090277778	0.0	0.167222222	0.0	0	0.15	0.0	0.49	0.0	0.4055559999999999
3409	707	0	5	4	5	6	1	1.0	1	2012	5	15	2	18.5	57	1	1	0	630	0.1475	0.1022222219999999	0.026111111	0.0	0.062222222	0.0	0	0.065833333	1.5	0.12	0.0	0.6202529999999999
3427	709	2	0	4	2	2	5	0.0	1	2012	5	16	3	8.75	9	0	0	2	1170	0.323055556	0.082777778	0.149444444	0.0	0.083333333	0.0	0	0.111111111	0.0	0.25	0.0	0.14
3431	709	3	1	4	2	2	5	0.0	1	2012	5	16	3	15.16666667	6	1	0	2	1170	0.356388889	0.1197222219999999	0.1566666669999999	0.0	0.066388889	0.0	0	0.0897222219999999	0.0	0.23	0.0	0.117647
3437	713	0	0	2	1	6	4	1.0	1	2012	5	16	3	8.0	33	0	1	0	1897	0.550277778	0.1863888889999999	0.099444444	0.0	0.193333333	0.0	0	0.23	1.5	0.5	0.0	0.38285
3447	717	0	1	3	4	1	1	1.0	1	2012	5	16	3	12.75	34	1	0	1	1329	0.371388889	0.149444444	0.136388889	0.0	0.0777777779999999	0.0	0	0.173611111	1.5	0.4	0.0	0.6368
3480	727	1	0	4	3	1	1	1.0	1	2012	5	17	4	12.0	56	0	1	2	1135	0.327222222	0.0891666669999999	0.213333333	0.0	0.041666667	0.0	0	0.083888889	1.5	0.28	0.0	0.125828
3489	729	0	3	4	3	1	5	0.0	1	2012	5	17	4	18.25	71	1	1	2	1145	0.308611111	0.140833333	0.026388889	0.0	0.1180555559999999	0.0	0	0.131666667	0.0	0.36	0.0	0.0759493999999999
3504	733	2	0	3	4	1	1	1.0	1	2012	5	17	4	8.25	27	0	1	1	3966	0.994444444	0.318333333	0.039166667	0.0	0.412777778	0.091388889	1	0.2847222219999999	3.0	0.8	0.0	0.657561
3510	735	0	2	3	3	6	5	0.0	1	2012	5	17	4	17.0	62	1	1	0	7771	1.815277778	0.7061111109999999	0.199722222	0.2666666669999999	0.0	0.083333333	1	0.695555556	0.0	1.49	10.5	0.75639
3540	744	1	1	3	5	1	5	0.0	1	2012	5	17	4	17.0	48	0	1	1	17508	3.852222222	1.3094444440000002	0.157222222	0.666666667	0.0	0.0	0	1.012777778	0.0	2.85	0.0	0.709819
3541	744	1	2	3	3	1	5	0.0	1	2012	5	17	4	20.08333333	48	0	1	1	5532	1.305	0.393055556	0.318055556	0.133333333	0.0	0.0	0	0.333333333	0.0	0.96	0.0	0.521667
3552	747	1	0	3	1	1	1	1.0	1	2012	5	18	5	9.0	37	0	1	1	12651	3.016666667	0.895833333	0.0866666669999999	0.5	0.0	0.066666667	1	0.6183333329999999	3.9	2.12	0.0	0.6356689999999999
3559	747	4	1	4	2	1	5	0.0	1	2012	5	18	5	15.25	10	1	0	1	676	0.277777778	0.091944444	0.136944444	0.0	0.044444444	0.0	0	0.075555556	0.0	0.21	0.0	0.0404412
3585	749	0	3	4	1	1	5	0.0	1	2012	5	18	5	17.0	65	0	1	2	2375	0.6052777779999999	0.186111111	0.066111111	0.0	0.224444444	0.0	0	0.164166667	0.0	0.43	0.0	0.304569
3607	754	0	3	1	3	2	1	1.0	1	2012	5	18	5	15.5	50	1	1	1	558	0.128333333	0.048611111	0.054166667	0.0	0.029166667	0.0	0	0.073055556	1.5	0.1	0.0	0.501901
3614	754	1	1	2	3	2	1	1.0	1	2012	5	18	5	15.66666667	47	0	1	1	5594	1.299722222	0.402777778	0.068055556	0.033333333	0.453611111	0.113055556	1	0.291666667	3.2	0.86	0.0	0.574286
3624	756	0	1	3	2	6	1	0.5	1	2012	5	18	5	16.5	22	1	0	0	6354	1.498611111	0.575833333	0.363333333	0.2166666669999999	0.0	0.0	0	0.465	2.9	1.25	10.5	0.562127
3639	758	0	2	1	5	6	1	1.0	1	2012	5	18	5	12.66666667	24	1	0	0	565	0.293333333	0.135	0.145277778	0.0	0.083333333	0.0	0	0.136388889	1.5	0.27	10.5	0.556008
3648	761	0	4	3	1	1	1	1.0	1	2012	5	18	5	9.166666667	48	1	1	2	10771	2.545555556	0.909444444	0.438888889	0.466666667	0.0	0.0	0	0.827777778	3.5	2.08	10.5	0.670805
3656	762	3	0	3	2	2	3	0.0	1	2012	5	18	5	7.5	15	1	0	1	4222	1.078333333	0.346666667	0.1	0.0	0.585	0.0	0	0.2575	0.0	0.64	0.0	0.347357
3682	768	0	1	3	3	1	1	1.0	1	2012	5	19	6	17.0	28	0	1	1	14299	3.440277778	1.224166667	0.049166667	0.5	0.262222222	0.346666667	2	0.901388889	5.9	2.54	10.5	0.501387
3690	769	0	4	4	3	6	1	1.0	1	2012	5	19	6	16.61666667	42	1	1	2	753	0.345	0.095833333	0.225555556	0.0	0.069722222	0.0	0	0.058333333	1.5	0.2	0.0	0.1142859999999999
3708	772	0	2	3	3	1	5	0.0	1	2012	5	19	6	15.16666667	85	1	1	2	2568	0.652222222	0.218333333	0.1016666669999999	0.0	0.2	0.0	0	0.1866666669999999	0.0	0.47	0.0	0.297619
3710	772	0	4	3	3	1	5	0.0	1	2012	5	19	6	20.0	85	1	1	2	4649	1.134166667	0.397222222	0.159444444	0.0	0.373333333	0.0	0	0.354166667	0.0	0.87	0.0	0.433725
3713	774	0	0	3	4	1	4	1.0	1	2012	5	19	6	7.083333333	30	1	1	1	6565	1.753888889	0.627222222	0.2047222219999999	0.016666667	0.2166666669999999	0.15	1	0.288888889	2.5	1.22	0.0	0.291346
3739	777	1	4	2	3	1	1	1.0	1	2012	5	19	6	16.75	49	1	1	1	2582	0.5952777779999999	0.1825	0.104444444	0.0	0.234166667	0.0	0	0.217222222	1.5	0.52	0.0	0.565217
3761	783	0	0	3	3	6	1	0.0	1	2012	5	19	6	14.0	18	1	0	0	5998	1.473611111	0.4477777779999999	0.124444444	0.1166666669999999	0.49	0.098333333	1	0.399166667	1.5	1.06	0.0	0.298539
3799	787	1	2	4	5	1	1	1.0	1	2012	5	20	7	15.25	36	1	1	1	2636	0.593611111	0.186944444	0.04	0.0	0.170833333	0.0	0	0.125833333	1.5	0.4	0.0	0.298013
3821	790	0	1	4	3	1	1	0.0	1	2012	5	20	7	14.5	35	1	0	1	3974	0.942777778	0.32	0.151388889	0.166666667	0.0	0.1	1	0.312777778	2.1	0.79	0.0	0.330373
3828	792	0	2	3	3	1	1	1.0	1	2012	5	20	7	13.0	38	1	1	1	15567	3.6175	1.03	0.225833333	0.2666666669999999	0.1541666669999999	0.182222222	2	0.7769444440000001	5.6	2.45	0.0	0.389703
3842	793	1	1	4	5	1	1	1.0	1	2012	5	20	7	17.33333333	33	0	1	1	1630	0.428333333	0.108888889	0.3	0.0	0.054166667	0.0	0	0.091388889	1.5	0.34	0.0	0.0820669
3867	799	1	0	4	3	1	5	0.0	1	2012	5	21	1	13.5	73	1	1	2	2785	0.7755555559999999	0.1975	0.148055556	0.0	0.171111111	0.0	0	0.146111111	0.0	0.5	0.0	0.0931559
3868	799	1	1	4	5	1	5	0.0	1	2012	5	21	1	13.83333333	73	1	1	2	7366	1.961944444	0.660555556	0.170833333	0.0	0.366666667	0.0	0	0.255	0.0	1.28	0.0	0.159041
3955	813	0	2	1	3	6	5	0.0	1	2012	5	22	2	15.0	73	1	0	0	973	0.256666667	0.0825	0.200555556	0.0	0.033333333	0.0	0	0.0777777779999999	0.0	0.17	0.0	0.0285714
3963	815	0	3	4	4	1	1	1.0	1	2012	5	22	2	14.0	54	0	1	1	2551	0.6497222220000001	0.249444444	0.037222222	0.0	0.456666667	0.1041666669999999	1	0.243055556	3.0	0.63	0.0	0.552
3991	820	0	1	3	5	1	1	1.0	1	2012	5	22	2	8.25	32	1	0	1	2396	0.571111111	0.189444444	0.188055556	0.0	0.1	0.0	0	0.223055556	1.5	0.56	0.0	0.148194
4019	828	0	3	3	3	6	5	0.0	1	2012	5	22	2	11.75	81	1	1	0	4810	1.2075	0.366111111	0.161666667	0.0	0.512222222	0.0	0	0.338611111	0.0	0.82	0.0	0.604594
4039	834	0	1	3	3	1	5	0.0	1	2012	5	23	3	11.08333333	69	0	1	2	3374	0.770833333	0.223055556	0.083888889	0.0	0.25	0.0	0	0.175	0.0	0.53	0.0	0.134921
4045	834	1	2	4	3	1	5	0.0	1	2012	5	23	3	17.41666667	62	1	1	2	3374	0.770833333	0.223055556	0.083888889	0.0	0.25	0.0	0	0.197222222	0.0	0.56	0.0	0.223944
4052	835	1	3	3	3	2	5	0.0	1	2012	5	23	3	17.08333333	68	0	1	2	23526	5.34	1.5577777780000002	0.143333333	0.833333333	0.0	0.133333333	1	1.220833333	0.0	3.47	10.5	0.663026
4053	835	1	4	3	3	2	5	0.0	1	2012	5	23	3	19.58333333	68	0	1	2	23526	5.385555556	1.626388889	0.156944444	0.783333333	0.0	0.133333333	1	1.0563888890000002	0.0	3.3	0.0	0.557718
4062	836	3	1	4	2	1	3	0.0	1	2012	5	23	3	15.5	12	1	0	1	3511	0.843888889	0.24	0.238333333	0.0	0.420833333	0.0	0	0.281666667	0.0	0.68	0.0	0.395463
4095	842	2	0	3	3	1	1	1.0	1	2012	5	23	3	10.0	26	1	1	1	2256	0.569722222	0.166111111	0.0922222219999999	0.083333333	0.0	0.0	0	0.197222222	1.5	0.49	0.0	0.397183
4111	844	0	3	3	1	1	1	1.0	1	2012	5	23	3	18.0	48	1	1	1	4855	1.115555556	0.371666667	0.129444444	0.0	0.375	0.0	0	0.354166667	1.5	0.89	10.5	0.803922
4122	845	2	0	4	2	1	5	0.0	1	2012	5	23	3	8.5	7	1	0	2	1839	0.5463888889999999	0.187777778	0.339444444	0.0	0.0922222219999999	0.0	0	0.136944444	0.0	0.44	0.0	0.239351
4126	846	0	2	4	5	1	1	1.0	1	2012	5	23	3	14.5	36	0	1	2	1162	0.314722222	0.099722222	0.213055556	0.0	0.086944444	0.0	0	0.150833333	1.5	0.39	0.0	0.570902
4143	849	3	3	3	3	2	3	0.0	1	2012	5	23	3	15.0	15	1	0	1	4972	1.179722222	0.3883333329999999	0.2125	0.0	0.360277778	0.0	0	0.339166667	0.0	0.76	0.0	0.453726
4154	852	0	0	3	3	1	5	0.0	1	2012	5	23	3	9.75	65	0	1	1	5052	1.301666667	0.365833333	0.214722222	0.0	0.456666667	0.0	0	0.378611111	0.0	1.05	0.0	0.326486
4167	854	0	4	4	5	2	1	1.0	1	2012	5	23	3	12.5	36	1	1	1	4131	0.957222222	0.251666667	0.072222222	0.0	0.4488888889999999	0.0	0	0.175833333	1.5	0.53	0.0	0.2227489999999999
4203	862	0	1	3	5	1	1	1.0	1	2012	5	24	4	8.25	37	1	1	1	7743	1.8875	0.510555556	0.245277778	0.2166666669999999	0.163055556	0.110277778	1	0.618611111	3.2	1.7	0.0	0.559497
4207	863	0	0	4	3	1	5	0.0	1	2012	5	24	4	8.5	78	0	1	1	5686	1.429444444	0.446111111	0.254722222	0.133333333	0.256944444	0.1888888889999999	1	0.384722222	0.0	1.18	0.0	0.397834
4209	863	1	0	3	3	1	5	0.0	1	2012	5	24	4	10.5	79	1	0	1	1289	0.376388889	0.1325	0.1072222219999999	0.0	0.166666667	0.0	0	0.128055556	0.0	0.31	0.0	0.290672
4236	870	0	2	1	3	2	1	1.0	1	2012	5	24	4	18.5	39	0	1	2	864	0.229722222	0.110555556	0.191111111	0.0	0.033333333	0.0	0	0.187222222	1.5	0.4	0.0	0.62908
4251	875	0	2	3	3	1	1	1.0	1	2012	5	25	5	19.0	44	1	1	1	14749	3.403333333	1.021944444	0.204166667	0.483333333	0.14	0.133333333	1	0.8380555559999999	4.8	2.47	0.0	0.473318
4271	877	2	3	3	3	6	3	0.0	1	2012	5	25	5	21.25	15	0	0	0	3357	0.787222222	0.226666667	0.248333333	0.166666667	0.0	0.0	0	0.178888889	0.0	0.53	0.0	0.2437889999999999
4350	890	0	2	2	1	2	1	1.0	1	2012	5	25	5	8.75	48	0	1	1	3054	0.8030555559999999	0.269722222	0.171666667	0.0	0.451666667	0.0	0	0.285277778	1.5	0.6	0.0	0.1889
4384	895	2	7	4	3	1	1	1.0	1	2012	5	26	6	15.75	59	0	1	1	1539	0.366944444	0.1325	0.024444444	0.0	0.0866666669999999	0.0	0	0.070277778	1.5	0.23	0.0	0.339921
4391	896	0	2	4	3	2	1	1.0	1	2012	5	26	6	15.75	40	1	1	1	1294	0.2944444439999999	0.0775	0.0461111109999999	0.0	0.0777777779999999	0.0	0	0.081111111	1.5	0.19	0.0	0.277397
4410	900	2	1	4	5	1	5	0.0	1	2012	5	26	6	10.51666667	7	0	0	2	2634	0.605833333	0.163055556	0.079444444	0.0	0.14	0.0	0	0.115833333	0.0	0.39	0.0	0.1438849999999999
4417	903	0	1	4	3	1	1	1.0	1	2012	5	26	6	13.5	37	0	1	1	12133	3.068888889	0.935555556	0.3469444439999999	0.75	0.0	0.333333333	2	0.57	4.3	2.19	0.0	0.532651
4419	903	0	3	4	3	1	1	1.0	1	2012	5	26	6	15.11666667	37	0	1	1	846	0.281111111	0.1016666669999999	0.1191666669999999	0.0	0.093888889	0.0	0	0.122777778	1.5	0.3	0.0	0.1923079999999999
4428	904	0	6	1	3	6	1	1.0	1	2012	5	26	6	1.166666667	31	1	0	0	726	0.180555556	0.044444444	0.072222222	0.0	0.044166667	0.0	0	0.034444444	1.5	0.11	0.0	0.3548389999999999
4435	904	1	6	3	5	6	1	1.0	1	2012	5	26	6	0.0	34	0	1	0	7808	1.883055556	0.652222222	0.163611111	0.25	0.083333333	0.15	1	0.536666667	3.9	1.38	0.0	0.717391
4440	905	3	1	3	3	2	3	0.0	1	2012	5	26	6	17.0	14	1	0	1	3735	0.916944444	0.304722222	0.174166667	0.0	0.378055556	0.0	0	0.248611111	0.0	0.55	0.0	0.379888
4453	909	0	1	4	3	1	1	1.0	1	2012	5	27	7	17.66666667	49	0	1	1	1799	0.4683333329999999	0.1541666669999999	0.128055556	0.0	0.1694444439999999	0.0	0	0.140833333	1.5	0.41	0.0	0.0887574
4464	911	4	1	3	4	1	1	1.0	1	2012	5	27	7	22.25	30	0	0	1	11556	2.725555556	0.886944444	0.073888889	0.333333333	0.26	0.3	2	0.525277778	4.5	1.71	0.0	0.3447909999999999
4467	913	0	1	4	5	1	5	0.0	1	2012	5	27	7	11.0	80	1	1	2	1822	0.4488888889999999	0.133333333	0.34	0.0	0.073333333	0.0	0	0.121388889	0.0	0.39	0.0	0.128146
4472	914	1	0	4	3	6	1	1.0	1	2012	5	27	7	9.5	38	1	1	2	3920	1.010833333	0.302777778	0.188333333	0.0	0.309444444	0.0	0	0.180277778	1.5	0.6	0.0	0.1587059999999999
4492	917	0	3	4	3	1	1	1.0	1	2012	5	27	7	17.0	39	1	1	1	6223	1.540555556	0.4608333329999999	0.1938888889999999	0.0	0.504444444	0.2125	1	0.405277778	3.0	1.15	0.0	0.379712
4518	923	1	0	3	1	1	1	1.0	1	2012	5	28	1	7.25	43	0	1	1	10148	2.244722222	0.687777778	0.3383333329999999	0.4	0.0	0.0	0	0.6275	3.3	1.69	10.5	0.6108899999999999
4536	928	1	4	3	3	6	1	1.0	1	2012	5	28	1	10.75	22	1	0	0	429	0.121388889	0.060277778	0.045555556	0.0	0.0525	0.0	0	0.062222222	1.5	0.12	0.0	0.303571
4553	932	0	2	4	4	1	1	1.0	1	2012	5	28	1	13.83333333	48	0	1	2	1007	0.2288888889999999	0.093055556	0.084444444	0.016666667	0.0	0.0	0	0.109722222	1.5	0.28	0.0	0.663291
4565	934	1	1	4	1	1	1	1.0	1	2012	5	28	1	18.25	29	1	1	1	14498	3.558333333	1.2525	0.0725	0.566666667	0.303333333	0.2	2	0.79	4.8	2.56	0.0	0.528833
4579	937	3	0	3	2	1	5	0.0	1	2012	5	28	1	8.333333332999999	8	0	0	1	3081	0.7738888890000001	0.2344444439999999	0.172777778	0.0	0.258611111	0.0	0	0.253611111	0.0	0.64	0.0	0.4797369999999999
4610	941	0	3	3	2	6	1	1.0	1	2012	5	28	1	14.16666667	48	1	0	0	3153	0.7511111109999999	0.298611111	0.098611111	0.0	0.218333333	0.1	1	0.203055556	3.0	0.52	0.0	0.422709
4612	941	0	5	3	3	6	1	1.0	1	2012	5	28	1	16.33333333	48	1	0	0	4840	1.116944444	0.329444444	0.1186111109999999	0.0	0.515277778	0.0	0	0.370555556	1.5	0.89	0.0	0.495502
4618	942	0	0	3	3	1	5	0.0	1	2012	5	28	1	9.5	74	0	1	1	1418	0.380555556	0.100833333	0.140833333	0.0	0.070833333	0.0	0	0.096666667	0.0	0.28	0.0	0.166667
4627	944	0	1	3	1	1	1	1.0	1	2012	5	28	1	17.0	57	1	1	1	19094	4.566944444	1.448611111	0.290555556	0.45	0.205555556	0.1166666669999999	1	0.8947222220000001	5.5	3.73	0.0	0.44303
4628	944	1	1	4	1	1	1	1.0	1	2012	5	28	1	18.25	58	0	1	1	12214	2.934722222	0.973888889	0.482777778	0.333333333	0.0	0.0	0	0.644166667	3.4	3.28	0.0	0.337646
4649	948	0	1	4	3	1	1	1.0	1	2012	5	29	2	10.0	60	1	1	2	1546	0.348055556	0.083611111	0.2188888889999999	0.0	0.078611111	0.0	0	0.0625	1.5	0.23	0.0	0.00444444
